,Unnamed: 0,check_number,session_start
8587,8587,6763,2021-10-30 14:15:00
8588,8588,9199,2021-10-30 21:00:00
8589,8589,6722,2021-10-30 21:00:00
8590,8590,5141,2021-10-30 21:00:00
8591,8591,6829,2021-10-30 23:42:00
8592,8592,3213,2021-10-30 21:00:00
8593,8593,9729,2021-10-30 07:00:00
8594,8594,5610,2021-10-30 15:30:00
8595,8595,3706,2021-10-30 22:30:00
8596,8596,7563,2021-10-30 15:30:00
8597,8597,2763,2021-10-30 22:15:00
8598,8598,366,2021-10-30 06:00:00
8599,8599,2517,2021-10-30 15:30:00
8600,8600,3035,2021-10-30 15:34:00
8601,8601,5804,2021-10-30 07:00:00
8602,8602,7626,2021-10-30 15:30:00
8603,8603,7849,2021-10-30 14:00:00
8604,8604,130,2021-10-30 21:00:00
8605,8605,5835,2021-10-30 14:15:00
8606,8606,9878,2021-10-30 14:00:00
8607,8607,8859,2021-10-30 14:00:00
8608,8608,1472,2021-10-30 21:00:00
8609,8609,9306,2021-10-30 21:00:00
8610,8610,6181,2021-10-30 15:00:00
8611,8611,5923,2021-10-30 22:15:00
8612,8612,602,2021-10-30 07:00:00
8613,8613,4332,2021-10-30 21:00:00
8614,8614,121,2021-10-30 07:00:00
8615,8615,9653,2021-10-30 08:42:00
8616,8616,2818,2021-10-30 06:15:00
8617,8617,7332,2021-10-30 15:30:00
8618,8618,1471,2021-10-30 21:00:00
8619,8619,5416,2021-10-30 21:00:00
8620,8620,4676,2021-10-30 21:00:00
8621,8621,6765,2021-10-30 15:30:00
8622,8622,312,2021-10-30 14:15:00
8623,8623,6439,2021-10-30 21:00:00
8624,8624,3380,2021-10-30 15:00:00
8625,8625,654,2021-10-30 15:30:00
8626,8626,1358,2021-10-30 06:00:00
8627,8627,585,2021-10-30 21:00:00
8628,8628,1631,2021-10-30 21:00:00
8629,8629,1712,2021-10-30 15:34:00
8630,8630,1641,2021-10-30 14:00:00
8631,8631,5120,2021-10-30 06:15:00
8632,8632,1185,2021-10-30 06:15:00
8633,8633,2396,2021-10-30 15:34:00
8634,8634,4663,2021-10-30 15:34:00
8635,8635,3150,2021-10-30 15:30:00
8636,8636,3337,2021-10-30 22:15:00
8637,8637,9706,2021-10-30 15:00:00
8638,8638,9153,2021-10-30 15:34:00
8639,8639,7312,2021-10-30 21:00:00
8640,8640,8839,2021-10-30 06:00:00
8641,8641,6737,2021-10-30 06:00:00
8642,8642,5216,2021-10-30 21:00:00
8643,8643,8527,2021-10-30 22:30:00
8644,8644,6697,2021-10-30 23:42:00
8645,8645,677,2021-10-30 15:34:00
8646,8646,5584,2021-10-30 06:15:00
8647,8647,9796,2021-10-30 15:34:00
8648,8648,3430,2021-10-30 07:00:00
8649,8649,4594,2021-10-30 15:34:00
8650,8650,6480,2021-10-30 08:42:00
8651,8651,5857,2021-10-30 07:00:00
8652,8652,1749,2021-10-30 07:00:00
8653,8653,7824,2021-10-30 22:30:00
8654,8654,4718,2021-10-30 07:00:00
8655,8655,7112,2021-10-30 21:00:00
8656,8656,12,2021-10-30 21:00:00
8657,8657,926,2021-10-30 08:42:00
8658,8658,5013,2021-10-30 23:42:00
8659,8659,9103,2021-10-30 14:00:00
8660,8660,2398,2021-10-30 06:00:00
8661,8661,268,2021-10-30 23:42:00
8662,8662,5742,2021-10-30 07:30:00
8663,8663,4047,2021-10-30 08:42:00
8664,8664,954,2021-10-30 07:00:00
8665,8665,9658,2021-10-30 06:00:00
8666,8666,985,2021-10-30 15:34:00
8667,8667,8064,2021-10-30 14:00:00
8668,8668,1082,2021-10-30 14:15:00
8669,8669,8046,2021-10-30 07:30:00
8670,8670,8298,2021-10-30 15:00:00
8671,8671,7494,2021-10-30 06:00:00
8672,8672,1919,2021-10-30 21:00:00
8673,8673,8366,2021-10-30 23:42:00
8674,8674,9824,2021-10-30 08:42:00
8675,8675,6805,2021-10-30 06:15:00
8676,8676,5358,2021-10-30 21:00:00
8677,8677,2628,2021-10-30 08:42:00
8678,8678,9409,2021-10-30 14:15:00
8679,8679,2566,2021-10-30 22:15:00
8680,8680,4025,2021-10-30 15:34:00
8681,8681,1128,2021-10-30 07:30:00
8682,8682,7225,2021-10-30 15:30:00
8683,8683,4547,2021-10-30 14:15:00
8684,8684,6244,2021-10-30 14:15:00
8685,8685,8254,2021-10-30 15:34:00
8686,8686,9315,2021-10-30 14:00:00
8687,8687,7196,2021-10-30 22:15:00
8688,8688,647,2021-10-30 14:15:00
8689,8689,6558,2021-10-30 23:42:00
8690,8690,3525,2021-10-30 15:30:00
8691,8691,1886,2021-10-30 14:15:00
8692,8692,1490,2021-10-30 06:00:00
8693,8693,6417,2021-10-30 15:30:00
8694,8694,1208,2021-10-30 15:00:00
8695,8695,9350,2021-10-30 06:00:00
8696,8696,1601,2021-10-30 21:00:00
8697,8697,9402,2021-10-30 22:30:00
8698,8698,2079,2021-10-30 21:00:00
8699,8699,733,2021-10-30 08:42:00
8700,8700,2478,2021-10-30 22:15:00
8701,8701,8188,2021-10-30 14:00:00
8702,8702,7045,2021-10-30 07:30:00
8703,8703,2099,2021-10-30 23:42:00
8704,8704,1167,2021-10-30 06:15:00
8705,8705,4081,2021-10-30 07:00:00
8706,8706,7293,2021-10-30 21:00:00
8707,8707,7820,2021-10-30 07:30:00
8708,8708,1995,2021-10-30 21:00:00
8709,8709,5671,2021-10-30 14:00:00
8710,8710,5042,2021-10-30 14:15:00
8711,8711,1477,2021-10-30 21:00:00
8712,8712,2963,2021-10-30 15:00:00
8713,8713,1539,2021-10-30 15:30:00
8714,8714,785,2021-10-30 06:00:00
8715,8715,4888,2021-10-30 15:00:00
8716,8716,6803,2021-10-30 21:00:00
8717,8717,3959,2021-10-30 14:15:00
8718,8718,9631,2021-10-30 06:00:00
8719,8719,6685,2021-10-30 06:15:00
8720,8720,4165,2021-10-30 22:15:00
8721,8721,3404,2021-10-30 07:30:00
8722,8722,2192,2021-10-30 21:00:00
8723,8723,8142,2021-10-30 07:00:00
8724,8724,9086,2021-10-30 23:42:00
8725,8725,2153,2021-10-30 14:15:00
8726,8726,9785,2021-10-30 08:42:00
8727,8727,2023,2021-10-30 08:42:00
8728,8728,2422,2021-10-30 06:15:00
8729,8729,5374,2021-10-30 08:42:00
8730,8730,4929,2021-10-30 07:00:00
8731,8731,7937,2021-10-30 06:15:00
8732,8732,4173,2021-10-30 07:30:00
8733,8733,2480,2021-10-30 21:00:00
8734,8734,7093,2021-10-30 07:00:00
8735,8735,4975,2021-10-30 15:30:00
8736,8736,481,2021-10-30 06:15:00
8737,8737,590,2021-10-30 15:34:00
8738,8738,436,2021-10-30 07:30:00
8739,8739,1853,2021-10-30 14:15:00
8740,8740,822,2021-10-30 15:30:00
8741,8741,142,2021-10-30 06:15:00
8742,8742,2537,2021-10-30 23:42:00
8743,8743,862,2021-10-30 15:34:00
8744,8744,17,2021-10-30 22:15:00
8745,8745,6649,2021-10-30 06:15:00
8746,8746,7588,2021-10-30 23:42:00
8747,8747,6075,2021-10-30 14:00:00
8748,8748,4378,2021-10-30 23:42:00
8749,8749,5196,2021-10-30 21:00:00
8750,8750,1661,2021-10-30 23:42:00
8751,8751,6620,2021-10-30 15:00:00
8752,8752,6721,2021-10-30 22:15:00
8753,8753,2563,2021-10-30 07:00:00
8754,8754,8640,2021-10-30 15:34:00
8755,8755,6445,2021-10-30 21:00:00
8756,8756,5890,2021-10-30 21:00:00
8757,8757,7862,2021-10-30 14:00:00
8758,8758,1298,2021-10-30 08:42:00
8759,8759,8079,2021-10-30 14:00:00
8760,8760,176,2021-10-30 22:15:00
8761,8761,8946,2021-10-30 15:34:00
8762,8762,1335,2021-10-30 22:15:00
8763,8763,7409,2021-10-30 15:30:00
8764,8764,108,2021-10-30 07:00:00
8765,8765,266,2021-10-30 22:30:00
8766,8766,1182,2021-10-30 23:42:00
8767,8767,2930,2021-10-30 21:00:00
8768,8768,2244,2021-10-30 15:34:00
8769,8769,6172,2021-10-30 06:00:00
8770,8770,5237,2021-10-30 22:30:00
8771,8771,9014,2021-10-30 15:34:00
8772,8772,3836,2021-10-30 15:34:00
8773,8773,6557,2021-10-30 15:00:00
8774,8774,1447,2021-10-30 06:00:00
8775,8775,4528,2021-10-30 21:00:00
8776,8776,6671,2021-10-30 14:15:00
8777,8777,5051,2021-10-30 21:00:00
8778,8778,5252,2021-10-30 15:30:00
8779,8779,3924,2021-10-30 15:34:00
8780,8780,9543,2021-10-30 07:00:00
8781,8781,2462,2021-10-30 07:30:00
8782,8782,9441,2021-10-30 22:15:00
8783,8783,8576,2021-10-30 06:15:00
8784,8784,9344,2021-10-30 21:00:00
8785,8785,3069,2021-10-30 21:00:00
8786,8786,9267,2021-10-30 15:00:00
8787,8787,2605,2021-10-30 22:15:00
8788,8788,48,2021-10-30 15:00:00
8789,8789,746,2021-10-30 06:00:00
8790,8790,3799,2021-10-30 15:34:00
8791,8791,6324,2021-10-30 06:15:00
8792,8792,3740,2021-10-30 15:00:00
8793,8793,3013,2021-10-30 14:00:00
8794,8794,8959,2021-10-30 22:15:00
8795,8795,9208,2021-10-30 14:15:00
8796,8796,3255,2021-10-30 06:00:00
8797,8797,8553,2021-10-30 22:30:00
8798,8798,8611,2021-10-30 07:00:00
8799,8799,1060,2021-10-30 08:42:00
8800,8800,1956,2021-10-30 14:15:00
8801,8801,8151,2021-10-30 15:30:00
8802,8802,5495,2021-10-30 14:00:00
8803,8803,2867,2021-10-30 07:00:00
8804,8804,7939,2021-10-30 23:42:00
8805,8805,8774,2021-10-30 08:42:00
8806,8806,4012,2021-10-30 21:00:00
8807,8807,9384,2021-10-30 14:15:00
8808,8808,2823,2021-10-30 07:30:00
8809,8809,900,2021-10-30 07:30:00
8810,8810,7856,2021-10-30 08:42:00
8811,8811,7886,2021-10-30 07:30:00
8812,8812,7871,2021-10-30 07:30:00
8813,8813,9181,2021-10-30 21:00:00
8814,8814,1921,2021-10-30 08:42:00
8815,8815,4469,2021-10-30 15:00:00
8816,8816,4727,2021-10-30 15:00:00
8817,8817,4532,2021-10-30 06:15:00
8818,8818,5350,2021-10-30 21:00:00
8819,8819,328,2021-10-30 15:00:00
8820,8820,2469,2021-10-30 07:30:00
8821,8821,2820,2021-10-30 14:15:00
8822,8822,2030,2021-10-30 21:00:00
8823,8823,7979,2021-10-30 06:15:00
8824,8824,4558,2021-10-30 07:30:00
8825,8825,452,2021-10-30 23:42:00
8826,8826,6072,2021-10-30 07:30:00
8827,8827,7504,2021-10-30 08:42:00
8828,8828,1401,2021-10-30 07:00:00
8829,8829,6629,2021-10-30 14:15:00
8830,8830,3513,2021-10-30 22:30:00
8831,8831,3424,2021-10-30 15:30:00
8832,8832,9004,2021-10-30 15:30:00
8833,8833,2661,2021-10-30 07:00:00
8834,8834,3958,2021-10-30 15:00:00
8835,8835,3180,2021-10-30 08:42:00
8836,8836,3864,2021-10-30 15:34:00
8837,8837,5134,2021-10-30 21:00:00
8838,8838,1614,2021-10-30 15:30:00
8839,8839,3577,2021-10-30 22:30:00
8840,8840,8867,2021-10-30 06:15:00
8841,8841,7467,2021-10-30 22:15:00
8842,8842,5524,2021-10-30 23:42:00
8843,8843,1163,2021-10-30 08:42:00
8844,8844,3006,2021-10-30 15:30:00
8845,8845,3549,2021-10-30 21:00:00
8846,8846,8962,2021-10-30 21:00:00
8847,8847,6587,2021-10-30 22:15:00
8848,8848,6666,2021-10-30 23:42:00
8849,8849,6069,2021-10-30 06:00:00
8850,8850,6243,2021-10-30 14:00:00
8851,8851,5469,2021-10-30 21:00:00
8852,8852,5532,2021-10-30 21:00:00
8853,8853,4106,2021-10-30 08:42:00
8854,8854,8615,2021-10-30 22:15:00
8855,8855,4721,2021-10-30 07:00:00
8856,8856,6018,2021-10-30 14:00:00
8857,8857,9237,2021-10-30 15:00:00
8858,8858,4903,2021-10-30 15:34:00
8859,8859,8545,2021-10-30 06:00:00
8860,8860,3200,2021-10-30 15:30:00
8861,8861,3421,2021-10-30 14:00:00
8862,8862,2306,2021-10-30 06:15:00
8863,8863,2510,2021-10-30 14:15:00
8864,8864,3948,2021-10-30 15:30:00
8865,8865,6835,2021-10-30 15:30:00
8866,8866,6718,2021-10-30 15:34:00
8867,8867,9987,2021-10-30 15:30:00
8868,8868,6209,2021-10-30 06:00:00
8869,8869,423,2021-10-30 14:00:00
8870,8870,3311,2021-10-30 07:00:00
8871,8871,2041,2021-10-30 06:15:00
8872,8872,5943,2021-10-30 06:15:00
8873,8873,1192,2021-10-30 15:00:00
8874,8874,7712,2021-10-30 15:30:00
8875,8875,8178,2021-10-30 06:00:00
8876,8876,2817,2021-10-30 07:30:00
8877,8877,0,2021-10-30 14:15:00
8878,8878,6769,2021-10-30 15:30:00
8879,8879,6386,2021-10-30 21:00:00
8880,8880,576,2021-10-30 15:30:00
8881,8881,3562,2021-10-30 14:15:00
8882,8882,5967,2021-10-30 21:00:00
8883,8883,6436,2021-10-30 22:30:00
8884,8884,8676,2021-10-30 15:30:00
8885,8885,8332,2021-10-30 21:00:00
8886,8886,5703,2021-10-30 23:42:00
8887,8887,774,2021-10-30 23:42:00
8888,8888,2610,2021-10-30 07:00:00
8889,8889,9854,2021-10-30 22:15:00
8890,8890,3697,2021-10-30 06:15:00
8891,8891,7121,2021-10-30 07:30:00
8892,8892,8745,2021-10-30 23:42:00
8893,8893,3130,2021-10-30 14:15:00
8894,8894,2562,2021-10-30 21:00:00
8895,8895,5002,2021-10-30 06:00:00
8896,8896,1658,2021-10-30 21:00:00
8897,8897,6057,2021-10-30 06:15:00
8898,8898,5561,2021-10-30 08:42:00
8899,8899,2954,2021-10-30 07:00:00
8900,8900,3431,2021-10-30 21:00:00
8901,8901,9043,2021-10-30 23:42:00
8902,8902,1315,2021-10-30 07:00:00
8903,8903,2684,2021-10-30 07:30:00
8904,8904,9552,2021-10-30 07:30:00
8905,8905,272,2021-10-30 22:15:00
8906,8906,2364,2021-10-30 15:34:00
8907,8907,6080,2021-10-30 21:00:00
8908,8908,8233,2021-10-30 23:42:00
8909,8909,3614,2021-10-30 07:30:00
8910,8910,5428,2021-10-30 14:00:00
8911,8911,6866,2021-10-30 21:00:00
8912,8912,4277,2021-10-30 14:15:00
8913,8913,6041,2021-10-30 23:42:00
8914,8914,4705,2021-10-30 22:30:00
8915,8915,7970,2021-10-30 08:42:00
8916,8916,19,2021-10-30 21:00:00
8917,8917,2161,2021-10-30 14:00:00
8918,8918,1648,2021-10-30 15:30:00
8919,8919,6659,2021-10-30 22:15:00
8920,8920,7351,2021-10-30 07:00:00
8921,8921,5586,2021-10-30 14:15:00
8922,8922,6684,2021-10-30 21:00:00
8923,8923,8556,2021-10-30 22:30:00
8924,8924,2501,2021-10-30 14:00:00
8925,8925,3844,2021-10-30 14:15:00
8926,8926,2418,2021-10-30 06:15:00
8927,8927,1221,2021-10-30 15:00:00
8928,8928,5528,2021-10-30 22:15:00
8929,8929,2762,2021-10-30 06:00:00
8930,8930,3834,2021-10-30 14:00:00
8931,8931,3638,2021-10-30 06:15:00
8932,8932,2852,2021-10-30 21:00:00
8933,8933,8557,2021-10-30 21:00:00
8934,8934,3962,2021-10-30 15:30:00
8935,8935,5950,2021-10-30 06:15:00
8936,8936,6744,2021-10-30 06:15:00
8937,8937,7077,2021-10-30 21:00:00
8938,8938,5863,2021-10-30 21:00:00
8939,8939,6358,2021-10-30 14:00:00
8940,8940,3769,2021-10-30 22:15:00
8941,8941,367,2021-10-30 15:34:00
8942,8942,7794,2021-10-30 15:00:00
8943,8943,4572,2021-10-30 08:42:00
8944,8944,2749,2021-10-30 06:00:00
8945,8945,1263,2021-10-30 08:42:00
8946,8946,7199,2021-10-30 14:15:00
8947,8947,4283,2021-10-30 21:00:00
8948,8948,5292,2021-10-30 06:00:00
8949,8949,5448,2021-10-30 07:00:00
8950,8950,2261,2021-10-30 08:42:00
8951,8951,6981,2021-10-30 23:42:00
8952,8952,9483,2021-10-30 15:00:00
8953,8953,5001,2021-10-30 06:00:00
8954,8954,4871,2021-10-30 14:15:00
8955,8955,3546,2021-10-30 23:42:00
8956,8956,1660,2021-10-30 07:00:00
8957,8957,3854,2021-10-30 06:15:00
8958,8958,4863,2021-10-30 06:00:00
8959,8959,1304,2021-10-30 15:30:00
8960,8960,8464,2021-10-30 07:30:00
8961,8961,8723,2021-10-30 14:00:00
8962,8962,6730,2021-10-30 14:00:00
8963,8963,7681,2021-10-30 15:30:00
8964,8964,4467,2021-10-30 15:30:00
8965,8965,3763,2021-10-30 08:42:00
8966,8966,2001,2021-10-30 21:00:00
8967,8967,5021,2021-10-30 21:00:00
8968,8968,1729,2021-10-30 15:30:00
8969,8969,355,2021-10-30 07:00:00
8970,8970,5377,2021-10-30 15:34:00
8971,8971,4505,2021-10-30 07:00:00
8972,8972,4953,2021-10-30 23:42:00
8973,8973,435,2021-10-30 06:15:00
8974,8974,3371,2021-10-30 14:00:00
8975,8975,3764,2021-10-30 07:00:00
8976,8976,438,2021-10-30 06:15:00
8977,8977,4740,2021-10-30 08:42:00
8978,8978,6320,2021-10-30 15:30:00
8979,8979,7509,2021-10-30 15:30:00
8980,8980,2122,2021-10-30 15:00:00
8981,8981,5756,2021-10-30 15:00:00
8982,8982,1429,2021-10-30 15:00:00
8983,8983,4755,2021-10-30 21:00:00
8984,8984,6088,2021-10-30 14:00:00
8985,8985,8851,2021-10-30 23:42:00
8986,8986,5558,2021-10-30 15:30:00
8987,8987,6279,2021-10-30 06:15:00
8988,8988,3859,2021-10-30 15:00:00
8989,8989,9253,2021-10-30 22:30:00
8990,8990,7089,2021-10-30 15:00:00
8991,8991,607,2021-10-30 21:00:00
8992,8992,1046,2021-10-30 15:00:00
8993,8993,1690,2021-10-30 07:30:00
8994,8994,9366,2021-10-30 21:00:00
8995,8995,3094,2021-10-30 15:00:00
8996,8996,201,2021-10-30 23:42:00
8997,8997,1423,2021-10-30 15:34:00
8998,8998,1585,2021-10-30 23:42:00
8999,8999,3403,2021-10-30 21:00:00
9000,9000,5869,2021-10-30 14:15:00
9001,9001,4049,2021-10-30 15:30:00
9002,9002,5068,2021-10-30 23:42:00
9003,9003,2952,2021-10-30 14:00:00
9004,9004,6499,2021-10-30 15:00:00
9005,9005,3789,2021-10-30 06:00:00
9006,9006,3778,2021-10-30 22:15:00
9007,9007,8547,2021-10-30 15:00:00
9008,9008,9620,2021-10-30 07:00:00
9009,9009,2681,2021-10-30 15:30:00
9010,9010,3122,2021-10-30 06:00:00
9011,9011,8361,2021-10-30 22:15:00
9012,9012,7319,2021-10-30 14:15:00
9013,9013,1184,2021-10-30 06:15:00
9014,9014,9913,2021-10-30 06:00:00
9015,9015,2031,2021-10-30 15:30:00
9016,9016,2561,2021-10-30 07:00:00
9017,9017,4268,2021-10-30 07:00:00
9018,9018,640,2021-10-30 15:00:00
9019,9019,7689,2021-10-30 07:30:00
9020,9020,1674,2021-10-30 14:15:00
9021,9021,7816,2021-10-30 21:00:00
9022,9022,6112,2021-10-30 06:15:00
9023,9023,8651,2021-10-30 22:30:00
9024,9024,8168,2021-10-30 15:34:00
9025,9025,5733,2021-10-30 23:42:00
9026,9026,6002,2021-10-30 06:15:00
9027,9027,3594,2021-10-30 23:42:00
9028,9028,7284,2021-10-30 21:00:00
9029,9029,8023,2021-10-30 14:00:00
9030,9030,6120,2021-10-30 15:00:00
9031,9031,5293,2021-10-30 14:00:00
9032,9032,9871,2021-10-30 22:15:00
9033,9033,6412,2021-10-30 21:00:00
9034,9034,4072,2021-10-30 22:30:00
9035,9035,791,2021-10-30 15:30:00
9036,9036,6334,2021-10-30 15:30:00
9037,9037,4426,2021-10-30 23:42:00
9038,9038,2319,2021-10-30 06:00:00
9039,9039,8868,2021-10-30 06:00:00
9040,9040,6082,2021-10-30 06:00:00
9041,9041,8431,2021-10-30 21:00:00
9042,9042,5954,2021-10-30 07:30:00
9043,9043,9980,2021-10-30 15:30:00
9044,9044,2865,2021-10-30 07:30:00
9045,9045,8731,2021-10-30 07:00:00
9046,9046,945,2021-10-30 06:00:00
9047,9047,7331,2021-10-30 14:15:00
9048,9048,5247,2021-10-30 23:42:00
9049,9049,2759,2021-10-30 15:00:00
9050,9050,1378,2021-10-30 15:00:00
9051,9051,1669,2021-10-30 22:30:00
9052,9052,5169,2021-10-30 22:15:00
9053,9053,870,2021-10-30 23:42:00
9054,9054,1274,2021-10-30 22:30:00
9055,9055,1851,2021-10-30 23:42:00
9056,9056,4778,2021-10-30 06:00:00
9057,9057,5720,2021-10-30 21:00:00
9058,9058,8420,2021-10-30 14:15:00
9059,9059,8648,2021-10-30 22:15:00
9060,9060,3502,2021-10-30 15:34:00
9061,9061,2227,2021-10-30 14:15:00
9062,9062,5289,2021-10-30 15:30:00
9063,9063,6667,2021-10-30 06:00:00
9064,9064,3929,2021-10-30 23:42:00
9065,9065,7453,2021-10-30 07:30:00
9066,9066,7571,2021-10-30 06:00:00
9067,9067,734,2021-10-30 14:15:00
9068,9068,2242,2021-10-30 23:42:00
9069,9069,6147,2021-10-30 07:00:00
9070,9070,8933,2021-10-30 07:30:00
9071,9071,2888,2021-10-30 21:00:00
9072,9072,1695,2021-10-30 14:15:00
9073,9073,6741,2021-10-30 15:30:00
9074,9074,5979,2021-10-30 22:30:00
9075,9075,4994,2021-10-30 22:15:00
9076,9076,8087,2021-10-30 21:00:00
9077,9077,1938,2021-10-30 06:15:00
9078,9078,7230,2021-10-30 21:00:00
9079,9079,5962,2021-10-30 21:00:00
9080,9080,5753,2021-10-30 23:42:00
9081,9081,5046,2021-10-30 15:34:00
9082,9082,352,2021-10-30 07:30:00
9083,9083,2356,2021-10-30 15:34:00
9084,9084,3163,2021-10-30 22:15:00
9085,9085,4493,2021-10-30 22:15:00
9086,9086,5361,2021-10-30 08:42:00
9087,9087,2051,2021-10-30 21:00:00
9088,9088,9269,2021-10-30 06:00:00
9089,9089,9100,2021-10-30 07:00:00
9090,9090,1416,2021-10-30 06:15:00
9091,9091,90,2021-10-30 22:15:00
9092,9092,6622,2021-10-30 23:42:00
9093,9093,6304,2021-10-30 14:15:00
9094,9094,4561,2021-10-30 21:00:00
9095,9095,7057,2021-10-30 21:00:00
9096,9096,5846,2021-10-30 15:30:00
9097,9097,5096,2021-10-30 22:30:00
9098,9098,9133,2021-10-30 15:34:00
9099,9099,6850,2021-10-30 22:30:00
9100,9100,2440,2021-10-30 21:00:00
9101,9101,7015,2021-10-30 06:15:00
9102,9102,4665,2021-10-30 14:15:00
9103,9103,6394,2021-10-30 21:00:00
9104,9104,6029,2021-10-30 08:42:00
9105,9105,7097,2021-10-30 07:00:00
9106,9106,8970,2021-10-30 22:15:00
9107,9107,5182,2021-10-30 06:00:00
9108,9108,4305,2021-10-30 07:30:00
9109,9109,73,2021-10-30 08:42:00
9110,9110,3414,2021-10-30 15:34:00
9111,9111,3505,2021-10-30 22:15:00
9112,9112,1444,2021-10-30 22:30:00
9113,9113,7908,2021-10-30 07:00:00
9114,9114,8663,2021-10-30 06:15:00
9115,9115,2485,2021-10-30 07:30:00
9116,9116,3377,2021-10-30 07:30:00
9117,9117,3118,2021-10-30 07:00:00
9118,9118,3197,2021-10-30 15:00:00
9119,9119,1283,2021-10-30 06:00:00
9120,9120,8551,2021-10-30 15:30:00
9121,9121,4366,2021-10-30 23:42:00
9122,9122,1763,2021-10-30 15:34:00
9123,9123,9748,2021-10-30 06:15:00
9124,9124,106,2021-10-30 07:00:00
9125,9125,7902,2021-10-30 22:30:00
9126,9126,2652,2021-10-30 15:30:00
9127,9127,583,2021-10-30 22:30:00
9128,9128,5588,2021-10-30 23:42:00
9129,9129,432,2021-10-30 15:34:00
9130,9130,6205,2021-10-30 07:00:00
9131,9131,5883,2021-10-30 06:00:00
9132,9132,1735,2021-10-30 06:00:00
9133,9133,6487,2021-10-30 21:00:00
9134,9134,6246,2021-10-30 21:00:00
9135,9135,1730,2021-10-30 21:00:00
9136,9136,7457,2021-10-30 07:30:00
9137,9137,284,2021-10-30 15:34:00
9138,9138,2782,2021-10-30 15:34:00
9139,9139,9374,2021-10-30 08:42:00
9140,9140,3379,2021-10-30 14:00:00
9141,9141,4164,2021-10-30 07:00:00
9142,9142,7074,2021-10-30 21:00:00
9143,9143,2207,2021-10-30 21:00:00
9144,9144,9853,2021-10-30 07:00:00
9145,9145,3223,2021-10-30 15:00:00
9146,9146,5324,2021-10-30 22:30:00
9147,9147,8404,2021-10-30 06:00:00
9148,9148,2599,2021-10-30 08:42:00
9149,9149,5659,2021-10-30 07:30:00
9150,9150,9899,2021-10-30 21:00:00
9151,9151,1214,2021-10-30 14:15:00
9152,9152,3098,2021-10-30 06:15:00
9153,9153,1306,2021-10-30 15:30:00
9154,9154,2285,2021-10-30 23:42:00
9155,9155,8544,2021-10-30 21:00:00
9156,9156,2596,2021-10-30 22:15:00
9157,9157,7202,2021-10-30 06:15:00
9158,9158,5902,2021-10-30 23:42:00
9159,9159,8005,2021-10-30 23:42:00
9160,9160,7478,2021-10-30 06:15:00
9161,9161,4552,2021-10-30 15:30:00
9162,9162,670,2021-10-30 14:15:00
9163,9163,6133,2021-10-30 14:00:00
9164,9164,5645,2021-10-30 06:15:00
9165,9165,1692,2021-10-30 22:30:00
9166,9166,1507,2021-10-30 23:42:00
9167,9167,8604,2021-10-30 15:00:00
9168,9168,9022,2021-10-30 14:00:00
9169,9169,5643,2021-10-30 22:15:00
9170,9170,6691,2021-10-30 15:00:00
9171,9171,4891,2021-10-30 14:00:00
9172,9172,2259,2021-10-30 06:15:00
9173,9173,1777,2021-10-30 14:15:00
9174,9174,2924,2021-10-30 06:15:00
9175,9175,2317,2021-10-30 07:30:00
9176,9176,2644,2021-10-30 21:00:00
9177,9177,7259,2021-10-30 07:00:00
9178,9178,1978,2021-10-30 15:34:00
9179,9179,5151,2021-10-30 06:00:00
9180,9180,7669,2021-10-30 06:15:00
9181,9181,1531,2021-10-30 08:42:00
9182,9182,4148,2021-10-30 22:15:00
9183,9183,8613,2021-10-30 22:30:00
9184,9184,1731,2021-10-30 07:00:00
9185,9185,536,2021-10-30 15:30:00
9186,9186,5394,2021-10-30 21:00:00
9187,9187,8089,2021-10-30 21:00:00
9188,9188,9542,2021-10-30 07:30:00
9189,9189,7943,2021-10-30 15:00:00
9190,9190,4507,2021-10-30 15:34:00
9191,9191,8499,2021-10-30 21:00:00
9192,9192,9885,2021-10-30 23:42:00
9193,9193,8371,2021-10-30 23:42:00
9194,9194,5795,2021-10-30 23:42:00
9195,9195,5809,2021-10-30 21:00:00
9196,9196,9978,2021-10-30 07:30:00
9197,9197,8824,2021-10-30 22:15:00
9198,9198,6768,2021-10-30 15:30:00
9199,9199,7946,2021-10-30 21:00:00
9200,9200,7149,2021-10-30 21:00:00
9201,9201,1514,2021-10-30 15:30:00
9202,9202,407,2021-10-30 06:15:00
9203,9203,5653,2021-10-30 23:42:00
9204,9204,8408,2021-10-30 07:00:00
9205,9205,3980,2021-10-30 23:42:00
9206,9206,7594,2021-10-30 21:00:00
9207,9207,2323,2021-10-30 06:15:00
9208,9208,7406,2021-10-30 15:34:00
9209,9209,9650,2021-10-30 07:30:00
9210,9210,9591,2021-10-30 15:34:00
9211,9211,786,2021-10-30 22:15:00
9212,9212,3247,2021-10-30 14:15:00
9213,9213,765,2021-10-30 07:30:00
9214,9214,3196,2021-10-30 22:15:00
9215,9215,4812,2021-10-30 21:00:00
9216,9216,3872,2021-10-30 15:00:00
9217,9217,9008,2021-10-30 14:15:00
9218,9218,1645,2021-10-30 22:15:00
9219,9219,2573,2021-10-30 15:30:00
9220,9220,6282,2021-10-30 22:30:00
9221,9221,5300,2021-10-30 22:30:00
9222,9222,8128,2021-10-30 07:30:00
9223,9223,7850,2021-10-30 14:15:00
9224,9224,3984,2021-10-30 06:15:00
